Ramal;Sentido;Nombre parada;Latitud;Longitud;Seccion;Orden
239;Vuelta;Catamarca y Lisandro de la Torre;-34.7281711;-58.2914186;7;61
239;Vuelta;Lisandro de la Torre y La Rioja;-34.7276597;-58.2923412;7;62
239;Vuelta;Lisandro de la Torre y Lamadrid;-34.7260813;-58.2935107;7;63
239;Vuelta;Gral Smith y Boedo;-34.7246880;-58.2945299;7;64
239;Vuelta;Gral Smith y Zapiola;-34.7225717;-58.2960588;6;65
239;Vuelta;Gral Smith y Avellaneda;-34.7216546;-58.2977325;6;66
239;Vuelta;Gral Smith y Alem;-34.7200673;-58.2995617;6;67
239;Vuelta;Gral Smith y Cerrito;-34.7184535;-58.3013749;6;68
239;Vuelta;Gral Smith y Gral Pinedo;-34.7168749;-58.3032471;6;69
239;Vuelta;Montevideo y Av Los Quilmes;-34.7161562;-58.3045882;6;70
239;Vuelta;Av Los Quilmes y Chaco;-34.7138324;-58.3073401;6;71
239;Vuelta;Av Los Quilmes y Pampa;-34.7121214;-58.3090943;6;72
239;Vuelta;Av Bartolomé Mitre y Neuquén;-34.7089155;-58.3120823;6;73
239;Vuelta;Av Bartolomé Mitre y Caviglia;-34.7077822;-58.3132464;6;74
239;Vuelta;Av Bartolomé Mitre y Raquel Español;-34.7059080;-58.3151883;6;75
239;Vuelta;Av Bartolomé Mitre y Las Flores;-34.7041924;-58.3170229;5;76
239;Vuelta;Av Bartolomé Mitre y Bahía Blanca;-34.7022123;-58.3194530;5;77
239;Vuelta;Av Bartolomé Mitre y Lomas de Zamora;-34.7006511;-58.3214808;5;78
239;Vuelta;Av Bartolomé Mitre y Lobos;-34.6990369;-58.3236051;5;79
239;Vuelta;Av Bartolomé Mitre y D Alighieri;-34.6971757;-58.3259869;5;80
239;Vuelta;Av Bartolomé Mitre y San Vicente;-34.6962406;-58.3272421;5;81
239;Vuelta;Av Bartolomé Mitre y C Uruguayo;-34.6939030;-58.3301067;5;82
239;Vuelta;Av Bartolomé Mitre y Otero;-34.6921785;-58.3326495;5;83
239;Vuelta;Av Bartolomé Mitre y D Casazza;-34.6902068;-58.3354819;5;84
239;Vuelta;Av Bartolomé Mitre y Herrera;-34.6889894;-58.3370912;5;85
239;Vuelta;Av Bartolomé Mitre y Ramallo;-34.6873838;-58.3390117;5;86
239;Vuelta;Av Bartolomé Mitre y M Bernardo;-34.6857606;-58.3406532;5;87
239;Vuelta;Av Bartolomé Mitre y San Pedro;-34.6841196;-58.3421659;5;88
239;Vuelta;Av Bartolomé Mitre y G Hornos;-34.6819493;-58.3440757;5;89
239;Vuelta;Av Bartolomé Mitre y Debenedetti;-34.6797481;-58.3455509;5;90
239;Vuelta;Av Bartolomé Mitre y Escalada;-34.6775379;-58.3472568;4;91
239;Vuelta;Av Bartolomé Mitre y C Estibau;-34.6752042;-58.3491826;4;92
239;Vuelta;Av Bartolomé Mitre y H Cortés;-34.6736998;-58.3505613;4;93
239;Vuelta;Av Bartolomé Mitre y Iguazú;-34.6720674;-58.3521008;4;94
239;Vuelta;Av Bartolomé Mitre y M Beguiristain;-34.6700998;-58.3538926;4;95
239;Vuelta;Av Bartolomé Mitre y Llorente;-34.6691379;-58.3547616;4;96
239;Vuelta;Av Bartolomé Mitre y M Ocantos;-34.6670466;-58.3565801;4;97
239;Vuelta;Av Bartolomé Mitre y Olavarría;-34.6659569;-58.3580446;4;98
239;Vuelta;Av Bartolomé Mitre y 12 de Octubre;-34.6643729;-58.3612311;4;99
239;Vuelta;Av Bartolomé Mitre y Sarmiento;-34.6632742;-58.3634734;4;100
239;Vuelta;Av Bartolomé Mitre y 25 de Mayo;-34.6617829;-58.3656567;4;101
239;Vuelta;Av Bartolomé Mitre y French;-34.6602959;-58.3677059;4;102
239;Vuelta;Av Bartolomé Mitre y Montes de Oca;-34.6591133;-58.3693421;4;103
239;Vuelta;Gral Hornos y Iriarte;-34.6485050;-58.3737087;3;104
239;Vuelta;Gral Hornos y California;-34.6471546;-58.3742291;3;105
239;Vuelta;Gral Hornos y Quinquela Martín;-34.6441095;-58.3751893;3;106
239;Vuelta;Gral Hornos y Olavarría;-34.6407597;-58.3756346;3;107
239;Vuelta;Gral Hornos y Brandsen;-34.6382484;-58.3761603;3;108
239;Vuelta;Gral Hornos y A del Valle;-34.6365271;-58.3766484;3;109
239;Vuelta;Gral Hornos y Uspallata;-34.6338082;-58.3773565;2;110
239;Vuelta;Gral Hornos y Ituzaingo;-34.6326164;-58.3777106;2;111
239;Vuelta;Gral Hornos y Caseros;-34.6288910;-58.3776677;2;112
239;Vuelta;Av J Garay y Lima;-34.6265250;-58.3809829;2;113
239;Vuelta;Salta y Constitución;-34.6248255;-58.3828229;2;114
239;Vuelta;Salta y Humberto 1;-34.6212410;-58.3829302;2;115
239;Vuelta;Salta y Estados Unidos;-34.6188880;-58.3829570;2;116
239;Vuelta;Salta y Chile;-34.6170250;-58.3830321;2;117
239;Vuelta;Venezuela y Salta;-34.6143453;-58.3833700;1;118
239;Vuelta;Venezuela y San José;-34.6144998;-58.3857250;1;119
239;Vuelta;Venezuela y V Cevallos;-34.6146410;-58.3886808;1;120
239;Vuelta;Venezuela y Entre Ríos;-34.6148618;-58.3913523;1;121
239;Vuelta;Venezuela y Sarandí;-34.6151002;-58.3944368;1;122
239;Vuelta;Venezuela y Pasco;-34.6153342;-58.3974355;1;123
239;Vuelta;Venezuela y Alberti;-34.6154534;-58.4010512;1;124
239;Vuelta;Venezuela y Catamarca;-34.6160450;-58.4055948;1;125
239;Vuelta;Venezuela y La Rioja;-34.6164600;-58.4080678;1;126
239;Vuelta;La Rioja y Av Belgrano;-34.6153518;-58.4083039;1;127
239;Vuelta;Av La Rioja y A Alsina;-34.6128133;-58.4086794;1;128
239;Vuelta;Av Rivadavia y Ecuador;-34.6102261;-58.4083360;1;129
240;Ida;Ecuador y B Mitre;-34.6095594;-58.4086847;1;1
240;Ida;B Mitre y Plaza Miserere;-34.6092680;-58.4080142;1;2
240;Ida;Av Jujuy y H Yrigoyen;-34.6106896;-58.4060133;1;3
240;Ida;Av Jujuy y A Alsina;-34.6120716;-58.4057236;1;4
240;Ida;Av Belgrano y Alberti;-34.6145218;-58.4021670;1;5
240;Ida;Av Belgrano y Pasco;-34.6142967;-58.3979559;1;6
240;Ida;Av Belgrano y Sarandi;-34.6141201;-58.3951342;1;7
240;Ida;Av Belgrano y Entre Ríos;-34.6139347;-58.3921194;1;8
240;Ida;Av Belgrano y Saenz Peña;-34.6136256;-58.3878601;1;9
240;Ida;Av Belgrano y Santiago del Estero;-34.6133916;-58.3852637;1;10
240;Ida;Av Belgrano y Lima;-34.6132327;-58.3820289;2;11
240;Ida;Av 9 de Julio y Mexico;-34.6149104;-58.3809561;2;12
240;Ida;Av 9 de Juio y Estados Unidos;-34.6182214;-58.3807898;2;13
240;Ida;Lima y Constitución;-34.6250948;-58.3823508;2;14
240;Ida;Brasil y Lima;-34.6276197;-58.3810580;2;15
240;Ida;Gral Hornos y Av Caseros;-34.6291603;-58.3790570;2;16
240;Ida;Av Montes de Oca y Ituzaingó;-34.6314070;-58.3765572;2;17
240;Ida;Av Montes de Oca y Uspallata;-34.6330225;-58.3758974;2;18
240;Ida;Av Montes de Oca y A del Valle;-34.6359621;-58.3751839;3;19
240;Ida;Av Montes de Oca y Quinquela Martín;-34.6435049;-58.3737141;3;20
240;Ida;Av Montes de Oca y California;-34.6464220;-58.3732045;3;21
240;Ida;Av Montes de Oca y Av G Tomas Iriarte;-34.6480196;-58.3729255;3;22
240;Ida;Av Manuel Belgrano y Mariano Acosta;-34.6599782;-58.3697712;3;23
240;Ida;Av Manuel Belgrano y España;-34.6617564;-58.3682370;4;24
240;Ida;Av Manuel Belgrano y Alsina;-34.6641611;-58.3666652;4;25
240;Ida;Av Manuel Belgrano y 9 de Julio;-34.6659392;-58.3654958;4;26
240;Ida;Gral Paz y San Martín;-34.6662436;-58.3624971;4;27
240;Ida;Av B Mitre y G Arenales;-34.6652200;-58.3598202;4;28
240;Ida;Av B Mitre y Paso;-34.6659613;-58.3583611;4;29
240;Ida;Av B Mitre y J B Alberdi;-34.6679467;-58.3560544;4;30
240;Ida;Av B Mitre y Lambaré;-34.6694115;-58.3548099;4;31
240;Ida;Av B Mitre y Pastor Obligado;-34.6716174;-58.3527982;4;32
240;Ida;Av B Mitre y Spurr;-34.6727380;-58.3518648;4;33
240;Ida;Av B Mitre y Piñero;-34.6749307;-58.3497244;4;34
240;Ida;Av B Mitre y Independencia;-34.6770085;-58.3480078;5;35
240;Ida;Av B Mitre y Supisiche;-34.6791040;-58.3462805;5;36
240;Ida;Av B Mitre y G Acha;-34.6815611;-58.3448589;5;37
240;Ida;Av B Mitre y G Vedia;-34.6841108;-58.3427560;5;38
240;Ida;Av B Mitre y Villa Luján;-34.6858576;-58.3412433;5;39
240;Ida;Av B Mitre y Pasteur;-34.6872780;-58.3395910;5;40
240;Ida;Av B Mitre y El Salvador;-34.6889453;-58.3372951;5;41
240;Ida;Av B Mitre y Barcelo;-34.6902245;-58.3355999;5;42
240;Ida;Av B Mitre y Posadas;-34.6917506;-58.3334863;5;43
240;Ida;Av B Mitre y Pierres;-34.6926504;-58.3323598;5;44
240;Ida;Av B Mitre y C Uruguayo;-34.6942294;-58.3304286;5;45
240;Ida;Av San Martin y Alem;-34.7076322;-58.2854480;5;46
240;Ida;Av San Martin y 9 de Julio;-34.7095241;-58.2808721;5;47
240;Ida;Av San Martin y Don Bosco;-34.7107412;-58.2778895;5;48
240;Ida;Av San Martin y Zapiola;-34.7117863;-58.2755935;5;49
240;Ida;Av R Franco y San Vicente;-34.6952174;-58.3267379;5;50
240;Ida;Av Ramon Franco y D Alighieri;-34.6951027;-58.3240986;5;51
240;Ida;Av Ramon Franco y Lobos;-34.6952174;-58.3199787;6;52
240;Ida;Av Ramon Franco y Lomas de Zamora;-34.6960554;-58.3171785;6;53
240;Ida;Av Ramon Franco y Bahía Blanca;-34.6970345;-58.3142066;6;54
240;Ida;Av Ramon Franco y Martin Fierro;-34.6974932;-58.3126938;6;55
240;Ida;Av Ramon Franco y Las Flores;-34.6980578;-58.3108056;6;56
240;Ida;Av Ramon Franco y Lincoln;-34.6998484;-58.3070183;6;57
240;Ida;Av Ramon Franco y Bermejo;-34.7018242;-58.3017290;6;58
240;Ida;Av San Martin y Los Andes;-34.7029797;-58.2983601;6;59
240;Ida;Av San Martin y Chaco;-34.7037382;-58.2958710;6;60
240;Ida;Av San Martin y Formosa;-34.7040734;-58.2943261;6;61
240;Ida;Av San Martin y Montevideo;-34.7048848;-58.2916224;7;62
240;Ida;Av San Martin y J Rivello;-34.7056786;-58.2897878;7;63
240;Ida;Av San Martin y Zeballos;-34.7067370;-58.2875884;7;64
240;Ida;Av San Martin y Boedo;-34.7131841;-58.2737803;7;65
240;Ida;Av San Martin y Lamadrid;-34.7152390;-58.2721066;7;66
240;Ida;Av Vicente Lopez y La Rioja;-34.7170910;-58.2705295;7;67
240;Ida;Av Vicente Lopez y Rep del Líbano;-34.7183432;-58.2695425;8;68
240;Ida;Av Vicente Lopez y San Luis;-34.7199570;-58.2682228;8;69
240;Ida;Av Vicente Lopez y Rodolfo Lopez;-34.7216061;-58.2668924;8;70
240;Ida;Av Vicente Lopez y Tucumán;-34.7234050;-58.2655835;8;71
240;Ida;Av Vicente Lopez y C Pellegrini;-34.7249923;-58.2644141;8;72
240;Ida;Av Vicente Lopez y Corrientes;-34.7266853;-58.2629979;8;73
240;Ida;Av Vicente Lopez y 12 de Octubre;-34.7284224;-58.2616997;8;74
240;Ida;Av Vicente Lopez y S M Castelverde;-34.7300536;-58.2604659;8;75
240;Ida;Av Vicente Lopez y Amoedo;-34.7319582;-58.2589746;8;76
240;Ida;Av Vicente Lopez y Triunvirato;-34.7352822;-58.2562709;8;77
240;Ida;Av Vicente Lopez y Beruti;-34.7369662;-58.2548654;8;78
240;Ida;Av Vicente Lopez y Lavalleja;-34.7383328;-58.2537818;9;79
240;Ida;Laprida y Martín García;-34.7380507;-58.2516253;9;80
240;Ida;Laprida y Av Centenario;-34.7372836;-58.2497692;9;81
240;Ida;Av Centenario y Esquiú;-34.7391175;-58.2479668;9;82
240;Ida;Av Centenario y Andrade;-34.7401578;-58.2470012;9;83
240;Ida;Av Centenario y Villanueva;-34.7415243;-58.2458425;9;84
240;Ida;Av Centenario y Smith;-34.7428732;-58.2447374;9;85
240;Ida;Av Centenario y Namuncura;-34.7445306;-58.2431710;9;86
240;Ida;Av Centenario y Rep Francia;-34.7461086;-58.2416689;9;87
240;Ida;Av Centenario y Colomnbia;-34.7474045;-58.2404029;9;88
240;Ida;Av San Martín y Nicaragua;-34.7501506;-58.2377636;9;89
240;Ida;Av San Martín y Chile;-34.7515654;-58.2353711;10;90
240;Ida;Av San Martín y Sobral;-34.7528436;-58.2326460;10;91
240;Ida;Av San Martín y F Varela;-34.7537648;-58.2307255;10;92
240;Ida;C 137 y 2;-34.7562549;-58.2300228;10;93
240;Ida;C 137 y 4;-34.7581501;-58.2285744;10;94
240;Ida;C 137 y 6;-34.7600936;-58.2270777;10;95
240;Ida;C 137 y 8;-34.7618564;-58.2257098;10;96
240;Ida;C 137 y 10;-34.7638396;-58.2242024;10;97
240;Ida;C 137 y 12;-34.7656464;-58.2228130;10;98
240;Ida;C 137 y 14;-34.7676118;-58.2213163;10;99
240;Ida;Av 14 y 140;-34.7665542;-58.2183927;10;100
240;Ida;Av 14 y 142;-34.7653203;-58.2159680;10;101
240;Ida;Av 14 y 145;-34.7636765;-58.2128137;10;102
240;Ida;Lisandro de la Torre y 14;-34.7631168;-58.2111079;11;103
240;Ida;Lisandro de la Torre y 15;-34.7636501;-58.2100403;11;104
240;Ida;Lisandro de la Torre y Rigolleau;-34.7644565;-58.2089245;11;105
240;Ida;Lisandro de la Torre y 18;-34.7652630;-58.2063925;11;106
240;Ida;Lisandro de la Torre y 21;-34.7671667;-58.2023907;11;107
240;Ida;Lisandro de la Torre y 23;-34.7687796;-58.1991935;11;108
240;Ida;C 23 y 149;-34.7698812;-58.2009530;11;109
240;Ida;C 149 y 23;-34.7708859;-58.2005453;11;110
240;Ida;C 24 y 147;-34.7719083;-58.2019401;11;111
240;Ida;C 144 y 25;-34.7739617;-58.2047510;11;112
240;Ida;C 144 y 27;-34.7756008;-58.2034636;11;113
240;Ida;C 144 y 28;-34.7767553;-58.2025945;11;114
240;Ida;C 144 y 31;-34.7779185;-58.1993008;11;115
240;Ida;C 31 y 147;-34.7761913;-58.1981206;11;116
240;Ida;C 29 y 150;-34.7745433;-58.1958139;11;117
240;Ida;C 150 y 26;-34.7719699;-58.1971657;11;118
240;Ida;C 150 y 24;-34.7703395;-58.1983888;11;119
240;Ida;C 153 y 25;-34.7691806;-58.1948751;11;120
240;Vuelta;153 y 25;-34.7693348;-58.1946659;11;1
240;Vuelta;24 y 150;-34.7699782;-58.1982493;11;2
240;Vuelta;150 y 25;-34.7706921;-58.1981528;11;3
240;Vuelta;150 y 26;-34.7716262;-58.1974232;11;4
240;Vuelta;Luis Agote y 29;-34.7746402;-58.1954277;11;5
240;Vuelta;148 y 29;-34.7753452;-58.1980777;11;6
240;Vuelta;148 y 27;-34.7742172;-58.1992900;11;7
240;Vuelta;148 y 26;-34.7733095;-58.1999660;11;8
240;Vuelta;148 y 24;-34.7717496;-58.2011676;11;9
240;Vuelta;148 y 22;-34.7695904;-58.2028735;11;10
240;Vuelta;22 y 150;-34.7684711;-58.2012427;11;11
240;Vuelta;Lisandro de la T y 21;-34.7672020;-58.2024229;11;12
240;Vuelta;Lisandro de la T y 20;-34.7660871;-58.2045525;11;13
240;Vuelta;Lisandro de la T y 17;-34.7649722;-58.2068807;11;14
240;Vuelta;Lisandro de la T y Estación Begui;-34.7643552;-58.2090265;11;15
240;Vuelta;Lisandro de la T y 15;-34.7636633;-58.2098901;11;16
240;Vuelta;Lisandro de la T y 13;-34.7624911;-58.2123739;10;17
240;Vuelta;14 y 144;-34.7636942;-58.2128942;10;18
240;Vuelta;14 y 142;-34.7648840;-58.2152116;10;19
240;Vuelta;14 y 140;-34.7660386;-58.2175076;10;20
240;Vuelta;138 y 13;-34.7665850;-58.2205224;10;21
240;Vuelta;138 y 10;-34.7636721;-58.2227701;10;22
240;Vuelta;138 y 8;-34.7617727;-58.2241702;10;23
240;Vuelta;138 y 6;-34.7597675;-58.2257152;10;24
240;Vuelta;138 y 4;-34.7579032;-58.2271689;10;25
240;Vuelta;138 y 2;-34.7559773;-58.2286656;10;26
240;Vuelta;138 y F Varela;-34.7542011;-58.2299262;10;27
240;Vuelta;Av San Martín y Sobral;-34.7531786;-58.2318038;10;28
240;Vuelta;Av San Martín y Estación Ezpeleta;-34.7520767;-58.2342231;9;29
240;Vuelta;Av San Martín y Nicaragua;-34.7507059;-58.2369804;9;30
240;Vuelta;Av San Martín y Colombia;-34.7476293;-58.2401133;9;31
240;Vuelta;Av San Martín y Francia;-34.7463246;-58.2413846;9;32
240;Vuelta;Av San Martín y Namuncurá;-34.7449185;-58.2427365;9;33
240;Vuelta;Av San Martín y Smith;-34.7433493;-58.2442814;9;34
240;Vuelta;Av San Martín y Villanueva;-34.7417624;-58.2455957;9;35
240;Vuelta;Av San Martín y Andrade;-34.7403518;-58.2466847;9;36
240;Vuelta;Av San Martín y Lafinur;-34.7385224;-58.2483584;9;37
240;Vuelta;Av San Martín y Laprida;-34.7372748;-58.2494366;8;38
240;Vuelta;Lavalleja y Gran Canaria;-34.7372704;-58.2523870;8;39
240;Vuelta;Lavalleja y Vicente López;-34.7379405;-58.2539159;8;40
240;Vuelta;Av Vicente López y Beruti;-34.7371999;-58.2546401;8;41
240;Vuelta;Av Vicente López y Triunvirato;-34.7356305;-58.2558900;8;42
240;Vuelta;Av Vicente López y Amoedo;-34.7324784;-58.2584220;8;43
240;Vuelta;Av Vicente López y SM Castelverde;-34.7301639;-58.2602406;8;44
240;Vuelta;Av Vicente López y 12 de Octubre;-34.7287486;-58.2613134;8;45
240;Vuelta;Av Vicente López y Corrientes;-34.7270997;-58.2625633;8;46
240;Vuelta;Av Vicente López y Tucuman;-34.7252700;-58.2640332;8;47
240;Vuelta;Av Vicente López y Tucumán;-34.7236431;-58.2652724;8;48
240;Vuelta;Av Vicente López y Rodolfo López;-34.7218530;-58.2665545;8;49
240;Vuelta;Av Vicente López y San Luis;-34.7203274;-58.2678205;8;50
240;Vuelta;Av Vicente López y Rep Líbano;-34.7186387;-58.2691884;7;51
240;Vuelta;Av Vicente López y La Rioja;-34.7170866;-58.2704490;7;52
240;Vuelta;Av Vicente López y Lamadrid;-34.7155609;-58.2717204;7;53
240;Vuelta;Av San Martín y Boedo;-34.7136163;-58.2733566;7;54
240;Vuelta;Av San Martín y Zapiola;-34.7120509;-58.2749712;7;55
240;Vuelta;Av San Martín y Don Bosco;-34.7108117;-58.2775140;7;56
240;Vuelta;Av San Martín y 9 de Julio;-34.7097402;-58.2799870;7;57
240;Vuelta;Av San Martín y Avellaneda;-34.7088185;-58.2824063;7;58
240;Vuelta;Av San Martín y L Alem;-34.7076808;-58.2850027;7;59
240;Vuelta;Av San Martín y Cerrito;-34.7065650;-58.2875508;7;60
240;Vuelta;Av San Martín y Lomas de Zamora;-34.7049995;-58.2908928;6;61
240;Vuelta;Av San Martín y Formosa;-34.7040381;-58.2942080;6;62
240;Vuelta;Av San Martín y Chaco;-34.7035794;-58.2960856;6;63
240;Vuelta;Av San Martín y Alma Fuerte;-34.7031825;-58.2975125;6;64
240;Vuelta;Av San Martín y Pampa;-34.7024945;-58.2996207;6;65
240;Vuelta;Av San Martín y Bermejo;-34.7019653;-58.3009994;6;66
240;Vuelta;Av San Martín y Lincoln;-34.7001527;-58.3061171;6;67
240;Vuelta;Ramón Franco y R Español;-34.6994206;-58.3076996;6;68
240;Vuelta;Ramón Franco y Las Flores;-34.6977931;-58.3111596;6;69
240;Vuelta;Ramón Franco y Bahía Blanca;-34.6971007;-58.3133483;6;70
240;Vuelta;Ramón Franco y Lomas de Zamora;-34.6961480;-58.3164436;6;71
240;Vuelta;Ramón Franco y Lobos;-34.6952880;-58.3192706;5;72
240;Vuelta;Ramón Franco y D Alighieri;-34.6946969;-58.3228219;5;73
240;Vuelta;Ramón Franco y San Vicente;-34.6948249;-58.3255416;5;74
240;Vuelta;Av Bartolomé Mitre y C Uruguayo;-34.6939030;-58.3301067;5;75
240;Vuelta;Av Bartolomé Mitre y Otero;-34.6921785;-58.3326495;5;76
240;Vuelta;Av Bartolomé Mitre y D Casazza;-34.6902068;-58.3354819;5;77
240;Vuelta;Av Bartolomé Mitre y Herrera;-34.6889894;-58.3370912;5;78
240;Vuelta;Av Bartolomé Mitre y Ramallo;-34.6873838;-58.3390117;5;79
240;Vuelta;Av Bartolomé Mitre y M Bernardo;-34.6857606;-58.3406532;5;80
240;Vuelta;Av Bartolomé Mitre y San Pedro;-34.6841196;-58.3421659;5;81
240;Vuelta;Av Bartolomé Mitre y G Hornos;-34.6819493;-58.3440757;5;82
240;Vuelta;Av Bartolomé Mitre y Debenedetti;-34.6797481;-58.3455509;5;83
240;Vuelta;Av Bartolomé Mitre y Escalada;-34.6775379;-58.3472568;4;84
240;Vuelta;Av Bartolomé Mitre y C Estibau;-34.6752042;-58.3491826;4;85
240;Vuelta;Av Bartolomé Mitre y H Cortés;-34.6736998;-58.3505613;4;86
240;Vuelta;Av Bartolomé Mitre y Iguazú;-34.6720674;-58.3521008;4;87
240;Vuelta;Av Bartolomé Mitre y M Beguiristain;-34.6700998;-58.3538926;4;88
240;Vuelta;Av Bartolomé Mitre y Llorente;-34.6691379;-58.3547616;4;89
240;Vuelta;Av Bartolomé Mitre y M Ocantos;-34.6670466;-58.3565801;4;90
240;Vuelta;Av Bartolomé Mitre y Olavarría;-34.6659569;-58.3580446;4;91
240;Vuelta;Av Bartolomé Mitre y 12 de Octubre;-34.6643729;-58.3612311;4;92
240;Vuelta;Av Bartolomé Mitre y Sarmiento;-34.6632742;-58.3634734;4;93
240;Vuelta;Av Bartolomé Mitre y 25 de Mayo;-34.6617829;-58.3656567;4;94
240;Vuelta;Av Bartolomé Mitre y French;-34.6602959;-58.3677059;4;95
240;Vuelta;Av Bartolomé Mitre y Montes de Oca;-34.6591133;-58.3693421;4;96
240;Vuelta;Gral Hornos y Iriarte;-34.6485050;-58.3737087;3;97
240;Vuelta;Gral Hornos y California;-34.6471546;-58.3742291;3;98
240;Vuelta;Gral Hornos y Quinquela Martín;-34.6441095;-58.3751893;3;99
240;Vuelta;Gral Hornos y Olavarría;-34.6407597;-58.3756346;3;100
240;Vuelta;Gral Hornos y Brandsen;-34.6382484;-58.3761603;3;101
240;Vuelta;Gral Hornos y A del Valle;-34.6365271;-58.3766484;3;102
240;Vuelta;Gral Hornos y Uspallata;-34.6338082;-58.3773565;2;103
240;Vuelta;Gral Hornos y Ituzaingo;-34.6326164;-58.3777106;2;104
240;Vuelta;Gral Hornos y Caseros;-34.6288910;-58.3776677;2;105
240;Vuelta;Av J Garay y Lima;-34.6265250;-58.3809829;2;106
240;Vuelta;Salta y Constitución;-34.6248255;-58.3828229;2;107
240;Vuelta;Salta y Humberto 1;-34.6212410;-58.3829302;2;108
240;Vuelta;Salta y Estados Unidos;-34.6188880;-58.3829570;2;109
240;Vuelta;Salta y Chile;-34.6170250;-58.3830321;2;110
240;Vuelta;Venezuela y Salta;-34.6143453;-58.3833700;1;111
240;Vuelta;Venezuela y San José;-34.6144998;-58.3857250;1;112
240;Vuelta;Venezuela y V Cevallos;-34.6146410;-58.3886808;1;113
240;Vuelta;Venezuela y Entre Ríos;-34.6148618;-58.3913523;1;114
240;Vuelta;Venezuela y Sarandí;-34.6151002;-58.3944368;1;115
240;Vuelta;Venezuela y Pasco;-34.6153342;-58.3974355;1;116
240;Vuelta;Venezuela y Alberti;-34.6154534;-58.4010512;1;117
240;Vuelta;Venezuela y Catamarca;-34.6160450;-58.4055948;1;118
240;Vuelta;Venezuela y La Rioja;-34.6164600;-58.4080678;1;119
240;Vuelta;La Rioja y Av Belgrano;-34.6153518;-58.4083039;1;120
240;Vuelta;Av La Rioja y A Alsina;-34.6128133;-58.4086794;1;121
240;Vuelta;Av Rivadavia y Ecuador;-34.6102261;-58.4083360;1;122
241;Ida;Ecuador y B Mitre;-34.6097846;-58.4087384;1;1
241;Ida;B Mitre y Paso;-34.6087073;-58.4039533;1;2
241;Ida;B Mitre y Pasteur;-34.6084159;-58.3997905;1;3
241;Ida;B Mitre y Junin;-34.6082657;-58.3968401;1;4
241;Ida;B Mitre y Callao;-34.6080229;-58.3926076;1;5
241;Ida;B Mitre y Montevideo;-34.6078595;-58.3901024;1;6
241;Ida;B Mitre y Uruguay;-34.6076730;-58.3868320;1;7
241;Ida;B Mitre y Libertad;-34.6074931;-58.3842820;1;8
241;Ida;B Mitre y Cerrito;-34.6073739;-58.3822381;1;9
241;Ida;Metrobus H Yrigoyen;-34.6097934;-58.3812028;1;10
241;Ida;Metrobus Mexico;-34.6146322;-58.3809453;2;11
241;Ida;Metrobus Estados Unidos;-34.6187070;-58.3807844;2;12
241;Ida;Lima y Constitucion;-34.6248255;-58.3823347;2;13
241;Ida;Brasil y Lima Constitucion;-34.6276197;-58.3808327;2;14
241;Ida;Montes de Oca y Ituzaingo;-34.6316233;-58.3764124;2;15
241;Ida;Montes de Oca y A del Valle;-34.6355781;-58.3752269;3;16
241;Ida;Montes de Oca y Brandsen;-34.6375378;-58.3748567;3;17
241;Ida;Montes de Oca y Olavarria;-34.6393077;-58.3745241;3;18
241;Ida;Montes de Oca y Quinqueka Martin;-34.6432754;-58.3738214;3;19
241;Ida;Montes de Oca y California;-34.6463691;-58.3732313;3;20
241;Ida;Montes de Oca e Iriarte;-34.6478475;-58.3729416;3;21
241;Ida;Belgrano y España;-34.6617079;-58.3682370;4;22
241;Ida;Belgrano y Alsina;-34.6639405;-58.3667028;4;23
241;Ida;Belgrano y 9 de Julio;-34.6657848;-58.3655334;4;24
241;Ida;Gral Paz y San Martin;-34.6661819;-58.3623147;4;25
241;Ida;B Mitre y Arenales;-34.6653789;-58.3596754;4;26
241;Ida;B Mitre y Alberdi;-34.6678761;-58.3561134;4;27
241;Ida;B Mitre y Lambare;-34.6694997;-58.3547401;4;28
241;Ida;B Mitre y Obligado;-34.6716351;-58.3528894;4;29
241;Ida;B Mitre y Spurr;-34.6729057;-58.3516395;4;30
241;Ida;B Mitre y Piñero;-34.6749439;-58.3498049;4;31
241;Ida;B Mitre y Independencia;-34.6770129;-58.3480883;5;32
241;Ida;B Mitre y Supisiche;-34.6792054;-58.3462000;5;33
241;Ida;B Mitre y Gral Acha;-34.6815523;-58.3448803;5;34
241;Ida;B Mitre y G Olbes;-34.6831227;-58.3428311;5;35
241;Ida;Zeballos y San Pedro;-34.6824081;-58.3400577;5;36
241;Ida;San Pedro y La Blanqueada;-34.6812700;-58.3383197;5;37
241;Ida;La Blanqueada y Saladillo;-34.6816582;-58.3370107;5;38
241;Ida;Saladillo y Colonia;-34.6815126;-58.3358896;5;39
241;Ida;Colonia y Ramallo;-34.6825184;-58.3344144;5;40
241;Ida;Soreda y Obarrio;-34.6840005;-58.3324885;5;41
241;Ida;Soreda y Casazza;-34.6855488;-58.3305198;5;42
241;Ida;Soreda y Washington;-34.6864311;-58.3294523;5;43
241;Ida;Soreda y Otero;-34.6874985;-58.3279932;5;44
241;Ida;Otero y Baradero;-34.6885572;-58.3289105;5;45
241;Ida;Baradero y Juan B Justo;-34.6900436;-58.3270329;5;46
241;Ida;Baradero y Arébalo;-34.6911640;-58.3254665;5;47
241;Ida;Arevalo y Soreda;-34.6904627;-58.3243346;5;48
241;Ida;Arevalo y San Isidro;-34.6886057;-58.3222640;6;49
